SID,ISO_TIME,shear_grad_motion,wspd850_std_patch,msl_trough_dist_km,msl_trough_bearing_deg,msl_patch_anom,shear_asym_motion
1941319N14083,1941-11-18 06:00:00,0.0858731896958503,3.102816104888916,149.37656329044313,165.3555402027389,-27.640625,8.040782212756179
1941319N14083,1941-11-18 09:00:00,0.0145023762428252,3.796827554702759,175.24328324964682,197.9308963584621,8.515625,4.060276095120442
1941319N14083,1941-11-18 12:00:00,0.0221011742479344,3.7316296100616455,144.95129795402752,184.2595572735973,-22.859375,7.229808946050017
1941319N14083,1941-11-18 15:00:00,-0.046649138317365,2.8275840282440186,217.4127293710477,220.0736550970732,24.3359375,2.560512287528056
1941319N14083,1941-11-18 18:00:00,-0.0706438587694866,2.631812334060669,178.4376756269669,147.15221355028604,-9.1328125,-9.98388699854087
1941334N08087,1941-11-30 03:00:00,-0.0344803140817995,0.2957702577114105,129.60673421487976,282.4661721464072,-19.5390625,-2.8347878132569164
1941334N08087,1941-11-30 06:00:00,-0.0073297552636463,0.327224463224411,218.85982331502083,44.55580994817217,-7.9453125,-0.0753836450157408
1941334N08087,1941-11-30 09:00:00,-0.032418650162515,0.3516328036785126,101.20767134572884,60.310624446267866,-9.015625,-1.900985989780226
1941334N08087,1941-11-30 12:00:00,-0.027983348455809,0.7181798815727234,47.46926397176773,54.12740925475339,-13.8046875,-0.5304191950836419
1941334N08087,1941-11-30 15:00:00,-0.0251776922467405,0.9078978896141052,168.14848910765272,78.44262498089387,-13.8359375,-0.4392539593375364
1941334N08087,1941-11-30 18:00:00,0.0272298105201466,0.6215539574623108,203.39733389080536,135.19679990283532,6.40625,-0.8447654692920192
1941334N08087,1941-11-30 21:00:00,0.0025025333845886,0.7053619027137756,168.23810830168622,172.4684770209933,-14.9609375,1.920919154406489
1941334N08087,1941-12-01 00:00:00,-0.0092392561229439,2.032081127166748,17.37694259848588,288.6718908766507,-15.359375,-0.3273157436148715
1941334N08087,1941-12-01 03:00:00,0.0237490151689863,1.7824561595916748,98.4334102165674,116.7985530646136,-13.1796875,2.881513545397896
1941334N08087,1941-12-01 06:00:00,0.019647972938247,2.0032992362976074,138.3793711103042,143.41079557196304,-9.9609375,1.5198789271849602
1941334N08087,1941-12-01 09:00:00,0.0222103439877175,2.049913167953491,168.5679288542817,109.14036295031424,-15.7421875,-0.2877027757138677
1941334N08087,1941-12-01 12:00:00,0.0260282148463746,2.2491135597229004,171.1642946987527,123.4122785591943,-29.5,0.7968842550034028
1941334N08087,1941-12-01 15:00:00,0.0553428997471233,2.108381748199463,119.93467505702432,166.75605741203665,-30.6328125,2.7247434000823185
1941334N08087,1941-12-01 18:00:00,0.0464808203978286,2.0466816425323486,222.6299923304237,134.247499520115,5.21875,5.180927072525724
1941334N08087,1941-12-01 21:00:00,0.0297418899675874,2.180213928222656,154.12956428355096,83.66418158437284,-9.1015625,2.633882257411415
1941334N08087,1941-12-02 00:00:00,0.0553138905387355,2.4504623413085938,93.16594447905092,93.34532681758304,-41.0859375,3.9594601990179608
1941334N08087,1941-12-02 03:00:00,0.0401214229312903,2.0985615253448486,189.103064363714,142.4510013818695,-36.40625,2.909213401492487
1941334N08087,1941-12-02 06:00:00,0.0140874816520466,2.094198703765869,129.38725116759898,140.5962845111667,-13.7265625,2.6717404010705605
1941334N08087,1941-12-02 09:00:00,0.0161251693237184,2.1263318061828613,214.4820242104076,132.23699833310684,-14.0859375,-0.1493223023341876
1941334N08087,1941-12-02 12:00:00,0.0491613624258144,3.633238554000856,125.32028133279935,167.4013384615453,-55.6953125,4.066833462275012
1941334N08087,1941-12-02 15:00:00,0.0758527202416153,3.1743838787078857,159.85088767665684,131.25499251785442,-32.671875,5.411452389702012
1941334N08087,1941-12-02 18:00:00,0.0181888680659419,3.0467982292175293,202.82859075464165,130.99996304918886,-9.2421875,2.2612585265000256
1941334N08087,1941-12-02 21:00:00,0.0587240521053972,2.6863975524902344,206.58658995859548,136.4792224863387,-37.9609375,5.768664692678247
1941334N08087,1941-12-03 00:00:00,0.0174685738499014,3.426708698272705,157.99568309337295,89.8554508393189,-39.2265625,6.552316253773578
1941334N08087,1941-12-03 03:00:00,-0.0170640786192726,2.8160412311553955,166.3981569798004,66.22187722107554,-48.2421875,0.5040447761725515
1941334N08087,1941-12-03 06:00:00,-0.0170395740460917,2.634521961212158,188.63735859682816,59.77910999091216,-22.2109375,-2.37886625271776
