SID,ISO_TIME,shear_grad_motion,wspd850_std_patch,msl_trough_dist_km,msl_trough_bearing_deg,msl_patch_anom,shear_asym_motion
1940176N19088,1940-06-24 09:00:00,0.0125736822277719,3.010611057281494,241.6886681218837,305.4369667081932,-109.953125,-1.874551118561856
1940176N19088,1940-06-24 12:00:00,-0.0525709565107226,3.654310941696167,68.62542349517642,113.79385309589986,-109.5390625,-8.556560633662876
1940176N19088,1940-06-24 15:00:00,-0.0720552651777185,4.084782123565674,45.91390656234816,52.67845455324067,-134.0,-13.168668128220064
1940176N19088,1940-06-24 18:00:00,-0.0896420206790705,4.932661533355713,68.53440420831075,65.96721570529564,-138.171875,-18.34945426003678
1940176N19088,1940-06-24 21:00:00,-0.0187124283381817,4.469644546508789,52.24450662600756,89.91449448500958,-137.0546875,-3.266339092066733
1940176N19088,1940-06-25 00:00:00,-0.074554469716042,3.2032735347747803,108.04300255020983,74.91885960154764,-123.5,-12.049468355751536
1940176N19088,1940-06-25 03:00:00,-0.0013716253226546,3.032630205154419,153.53955762824103,61.69241454540281,-98.796875,-2.2703675993941186
1940176N19088,1940-06-25 06:00:00,0.018433787565116,3.545504093170166,66.33750963621748,59.715243065276525,-119.6015625,0.206926710960154
1940176N19088,1940-06-25 09:00:00,0.0014932903573847,3.929897785186768,44.92000707866424,111.72685099555667,-124.8671875,-7.387718138040169
1940176N19088,1940-06-25 12:00:00,0.0080660700783933,4.231106281280518,182.2216568133236,75.57136715983125,-17.3828125,-0.4175633394136069
1940176N19088,1940-06-25 15:00:00,0.0429633553961342,3.9840588569641113,191.54614303558645,153.99202922240625,-101.40625,-0.4340851637021208
1940176N19088,1940-06-25 18:00:00,0.0178826371543495,4.768157482147217,234.60269983141868,141.2047884189127,-82.09375,0.7935507034138753
1940182N21089,1940-06-30 03:00:00,-0.0088093434561272,2.922870635986328,240.72186468981803,126.57546800019992,-65.0625,-0.8984081845918679
1940182N21089,1940-06-30 06:00:00,-0.0154991213515571,3.138912439346313,204.9707632749205,132.4351154696759,-42.2734375,-3.719005091012866
1940182N21089,1940-06-30 09:00:00,-0.0117791046261439,3.2437541484832764,218.8825170589029,141.7083376309049,-26.296875,-3.686147885518688
1940182N21089,1940-06-30 12:00:00,0.0084129515924441,3.001979351043701,242.7951033498701,143.013577856445,-28.625,-1.2369440302644217
1940182N21089,1940-06-30 15:00:00,0.0176086671881108,2.942824125289917,220.7018112377836,148.72260674455367,-29.2109375,-2.380849504415496
1940182N21089,1940-06-30 18:00:00,0.0051207206393966,2.854764461517334,228.4719914564893,138.7004502833783,-46.28125,-3.2030669848613096
1940182N21089,1940-06-30 21:00:00,-0.0208996524585133,2.595654010772705,230.8494802099472,132.09459772019625,-24.859375,-5.04684556195011
1940182N21089,1940-07-01 00:00:00,-0.0355067345674287,3.231814384460449,255.37440007903203,139.33983330120134,-40.6796875,-3.1864669880516034
1940182N21089,1940-07-01 03:00:00,-0.0503616126828081,3.287078857421875,292.45325667890427,137.4944255106799,5.1015625,-4.664183961100397
1940182N21089,1940-07-01 06:00:00,-0.0386753171973965,2.803020715713501,310.4194042848072,129.71287509770474,-50.8125,-2.3075237724110065
1940182N21089,1940-07-01 09:00:00,0.0459756344436283,4.035262584686279,282.5862311906354,116.43491842924834,-10.140625,6.17387349916861
1940182N21089,1940-07-01 12:00:00,-0.0045413709774762,4.016112327575684,255.204125772031,108.61852424006253,-40.640625,1.6714381615955505
1940182N21089,1940-07-01 15:00:00,-0.0043831870735519,3.909955739974976,267.73095892519046,106.41300269439633,13.7734375,-4.914759344500468
1940182N21089,1940-07-01 18:00:00,-0.0273024435823513,3.735020399093628,260.7775480364786,100.5725628850558,31.03125,-0.5995825928695844
1940182N21089,1940-07-01 21:00:00,-0.0202973531105808,4.174160480499268,261.4288344448444,109.42294113725312,39.125,2.020833308090811
1940182N21089,1940-07-02 00:00:00,0.0075006190658909,4.913755893707275,261.4288344448431,109.42294113725325,65.2578125,0.6539137678322859
1940182N21089,1940-07-02 03:00:00,-0.0498718583225116,5.179332256317139,194.0904868724407,108.01289991557304,18.484375,-7.030608301744259
1940182N21089,1940-07-02 06:00:00,-0.0647561817131006,4.9521989822387695,233.2955387344741,104.7650101419792,0.7578125,-1.9081792261303263
1940182N21089,1940-07-02 09:00:00,-0.0675550676066466,3.640077590942383,108.12136772237524,145.24262610842845,-31.9453125,2.044488371423501
1940182N21089,1940-07-02 12:00:00,-0.0498500919026432,4.561620712280273,155.35573438854613,54.82008882519477,-99.7421875,3.395632090376964
1940182N21089,1940-07-02 15:00:00,0.0360034290536866,4.514982223510742,168.11398022307975,57.774246696546015,-95.984375,9.67264597208218
1940182N21089,1940-07-02 18:00:00,0.0485280418391705,4.280492305755615,84.19541679114116,302.0266515284428,-116.6484375,4.780910220434812
1940190N22088,1940-07-08 03:00:00,0.0299760545905919,2.3132169246673584,312.25631261047766,126.81187466791896,-73.2265625,7.433129075599638
1940190N22088,1940-07-08 06:00:00,0.0173564609242684,2.518587112426758,276.7066115581062,115.78863080927756,-78.4609375,4.24047428598924
1940190N22088,1940-07-08 09:00:00,0.0080749629870801,3.7110707759857178,260.7981767028708,98.11387960351624,-46.6953125,2.381458197669385
1940190N22088,1940-07-08 12:00:00,-0.0064414451021222,4.40677547454834,266.5861269660066,104.02635348906335,39.3203125,0.5494678051745403
1940190N22088,1940-07-08 15:00:00,-0.0121294175526883,4.320795059204102,251.62291826592383,104.93688567460303,60.3984375,-1.6330941542102693
1940190N22088,1940-07-08 18:00:00,-0.0085646490645065,3.815308094024658,259.0656359495277,101.93646221069356,-19.7109375,1.4197957174744218
1940215N22089,1940-08-02 03:00:00,-5.21850103497334e-05,1.567734718322754,330.5926314046483,218.1308354884792,-28.6015625,-2.5998598151447183
1940215N22089,1940-08-02 06:00:00,-0.0156323271698954,1.5162951946258545,144.19522793692423,232.11555950155875,-70.8515625,-3.8445040670067128
1940215N22089,1940-08-02 09:00:00,-0.0328857885817175,1.5454767942428589,315.28301480916514,232.33777018774828,22.046875,-3.624315980359501
1940215N22089,1940-08-02 12:00:00,-0.0283484921960692,1.1933828592300415,321.63925377348846,228.04583464006163,-51.9609375,-3.6354077937756593
1940215N22089,1940-08-02 15:00:00,-0.0366776920723668,1.2234658002853394,328.2403512366629,215.956935121388,-26.609375,-6.461857757936296
1940215N22089,1940-08-02 18:00:00,-0.0042997315207627,1.347451090812683,247.0335256097437,208.85090530354304,-25.46875,-3.465091328484037
1940215N22089,1940-08-02 21:00:00,-0.0319058161457762,1.4507215023040771,333.9345169324836,217.3262163978424,-24.3984375,-4.982274753515262
1940215N22089,1940-08-03 00:00:00,-0.031204381257061,1.4103749990463257,313.09958743602004,207.6659786098651,-34.5546875,-2.092727481921628
1940215N22089,1940-08-03 03:00:00,-0.0173560834379191,1.3079723119735718,359.33590953775774,223.8155034229064,-26.0390625,-0.7074754193191604
1940215N22089,1940-08-03 06:00:00,-0.0142026771010609,1.084786057472229,335.1413774660307,215.99349560917767,-4.375,1.1071348714888023
1940215N22089,1940-08-03 09:00:00,-0.0107221289613298,1.4239548444747925,303.4049815921241,206.37043634971263,-20.3828125,1.410559799545826
1940215N22089,1940-08-03 12:00:00,-0.0235315357843294,1.757001876831055,265.6429252543585,195.8247179244627,20.90625,-4.532666923903589
1940215N22089,1940-08-03 15:00:00,-0.0059502245292351,2.0475776195526123,306.70955704459806,146.1715806845486,61.390625,-4.295823810987633
1940215N22089,1940-08-03 18:00:00,-0.0209647719008554,2.1274750232696533,271.7509709517073,169.0233335255673,0.8046875,-5.023487836503284
1940215N22089,1940-08-03 21:00:00,-0.008340068283105,2.480554580688477,299.99550367778124,157.69929499086254,-6.5859375,-3.879428459186983
1940215N22089,1940-08-04 00:00:00,-0.0096224934002678,2.732573986053467,313.9843051173506,145.9908262480236,-22.890625,-5.355529059291877
1940215N22089,1940-08-04 03:00:00,-0.0161725190939192,2.499987840652466,347.0219742739274,141.30603498273962,6.8359375,-0.5366168052515903
1940215N22089,1940-08-04 06:00:00,0.0362211725757316,2.71817684173584,355.6141163869411,138.16609539827937,-21.9765625,7.97821421457412
1940215N22089,1940-08-04 09:00:00,0.0230981156141271,2.9371066093444824,284.66397400786093,167.4452003996929,-73.75,7.11550474141484
1940215N22089,1940-08-04 12:00:00,0.0323107289154506,2.7272236347198486,361.5991259445467,135.77634390670573,9.1171875,4.19287340369549
1940215N22089,1940-08-04 15:00:00,0.0222506849766278,2.1091740131378174,353.7670319785041,135.8058041726489,-26.5234375,5.6724280409856895
1940215N22089,1940-08-04 18:00:00,0.0207285438504352,2.7388272285461426,343.38993765017,137.6794885959904,-45.8984375,5.356353136281343
1940233N19087,1940-08-20 03:00:00,-0.0287248887834113,3.1273961067199707,154.9960905562516,153.63110205370958,-91.5078125,-3.7729135534726135
1940233N19087,1940-08-20 06:00:00,-0.0389051925768691,2.954902172088623,222.87960546935565,138.22520344821152,-95.9453125,-4.380675705462133
1940233N19087,1940-08-20 09:00:00,-0.0250254415679278,3.0989670753479004,184.81768249517177,126.76352953179789,-63.515625,-1.470873753417707
1940233N19087,1940-08-20 12:00:00,-0.0264803017458353,3.117206573486328,164.52729075791467,132.3354789792649,-92.53125,-7.83251791866001
1940233N19087,1940-08-20 15:00:00,-0.031150156316948,3.0053067207336426,164.52729075791467,132.3354789792649,-101.296875,-6.244239911224916
1940233N19087,1940-08-20 18:00:00,0.0003583726514508,3.222036838531494,202.8393827337977,133.03098170708574,-81.109375,-2.5198277811713776
1940233N19087,1940-08-20 21:00:00,0.023068222762059,3.5333781242370605,222.78731080310865,128.33697645534983,-115.828125,-0.257430030879652
1940233N19087,1940-08-21 00:00:00,0.0127610754664186,3.442493438720703,229.13702601825904,118.72608515570738,-91.4453125,2.7224609261540174
1940233N19087,1940-08-21 03:00:00,0.0048003100297588,3.36379337310791,186.05495570950103,110.74597710875332,-121.625,-0.9031493315762092
1940233N19087,1940-08-21 06:00:00,0.0588009123654383,3.3540139198303223,152.84203165116784,120.41124342400508,-134.4453125,12.598525647588302
1940233N19087,1940-08-21 09:00:00,0.0062639126013016,3.226136922836304,168.16990903333584,131.1946037893905,-104.2734375,7.892512521172863
1940233N19087,1940-08-21 12:00:00,0.0351700759177323,3.125056266784668,167.93161417735524,133.85546135181875,-72.40625,8.961444741812874
1940233N19087,1940-08-21 15:00:00,0.0066815421289925,3.193042278289795,240.78746890987944,143.69004202729008,-139.1875,4.888822315544397
1940233N19087,1940-08-21 18:00:00,-0.0256014974248739,3.3030481338500977,280.0452277576636,144.22501493424852,-124.3359375,2.383832897500323
1940233N19087,1940-08-21 21:00:00,-0.0415770347862794,3.2218382358551025,305.6016896525177,129.16536043951305,-54.7109375,-2.501214069294061
1940233N19087,1940-08-22 00:00:00,0.002604860208091,3.419739007949829,302.56534040565924,121.77623479341024,-22.6484375,0.4342093576716657
1940233N19087,1940-08-22 03:00:00,-0.0274613326581002,3.3213376998901367,262.8740996272554,130.63839779364253,-44.6640625,-2.8827959520508664
1940233N19087,1940-08-22 06:00:00,0.0025833379545113,3.6490516662597656,301.09565613205723,142.25765640150178,-43.0234375,-0.3753641356228741
1940233N19087,1940-08-22 09:00:00,0.052007563417902,3.5360121726989746,293.14053498641795,131.2241085645678,20.7734375,1.560149200938321
1940233N19087,1940-08-22 12:00:00,0.014302448454197,3.1429643630981445,289.3686839067748,134.96548169825132,-103.140625,-1.5757364662026911
1940233N19087,1940-08-22 15:00:00,-0.023937814993142,2.836810111999512,297.3306470565199,136.48065458325402,-27.1796875,-6.057662441929854
1940233N19087,1940-08-22 18:00:00,0.0150642093479805,3.1985726356506348,286.8497176733584,138.7872251249962,-53.75,0.7916895083362263
1940233N19087,1940-08-22 21:00:00,-0.00964509468585,3.224672317504883,323.6322917304677,141.87375726922085,-101.75,-6.459877180293629
1940233N19087,1940-08-23 00:00:00,-0.027370819363908,3.261596441268921,347.22109100451524,137.04284006456902,-90.0234375,-0.9426757726328994
1940233N19087,1940-08-23 03:00:00,-0.0005711736877174,3.371885299682617,346.4991459308934,135.81469550933764,-58.234375,-0.678320077161727
1940233N19087,1940-08-23 06:00:00,0.0121978580409129,3.7530202865600586,362.7774433873397,138.26100819747558,-90.1640625,-1.7114252078521217
1940233N19087,1940-08-23 09:00:00,0.0063398447262534,3.558887243270874,357.42870202455185,135.2536045704959,-112.0703125,-1.27810626314277
1940233N19087,1940-08-23 12:00:00,-0.0300195221199708,2.736803770065308,353.210182794656,134.6623474839721,-103.46875,1.3770602096583149
1940233N19087,1940-08-23 15:00:00,-0.0250186365146606,1.9957648515701287,369.1812429117779,137.11538874143116,-66.765625,0.5467496007239241
1940233N19087,1940-08-23 18:00:00,0.0292724542180559,2.0004563331604004,356.84853536950686,135.33925460668695,-109.6328125,2.7811316074174943
1940233N19087,1940-08-23 21:00:00,-0.0246593374619326,2.5302574634552,290.24103734381896,124.64442169608331,4.828125,-2.343458726212038
1940233N19087,1940-08-24 00:00:00,-0.0430728743222397,2.944654703140259,296.70322703411506,126.4100103065806,33.5078125,-3.5520497097443133
1940233N19087,1940-08-24 03:00:00,-0.0179804164891618,3.382377862930298,359.8722893579995,134.82746134269746,60.3203125,-0.772967041014109
1940233N19087,1940-08-24 06:00:00,0.0207549295990578,3.075798988342285,375.8809175113026,137.2297829015101,54.3359375,2.699783581394284
1940233N19087,1940-08-24 09:00:00,0.0034532527246603,2.805958271026612,290.33321563928314,123.2788732515985,-20.34375,1.9969538943308207
1940233N19087,1940-08-24 12:00:00,-0.0179027512796116,3.1447134017944336,332.6140926766248,128.94795911451956,-28.4140625,-2.88293945083099
1940233N19087,1940-08-24 15:00:00,-0.041850470030097,3.080178022384644,359.33590953775774,136.18449657709365,40.7578125,-5.719242319200803
1940233N19087,1940-08-24 18:00:00,0.0364020214118818,3.351583480834961,370.9064946703661,136.78564283311215,87.4921875,-0.6757899778665148
1940233N19087,1940-08-24 21:00:00,-0.0138450131440192,3.696504592895508,359.60727894843546,137.44823899584526,29.828125,-2.569323735656181
1940233N19087,1940-08-25 00:00:00,-0.0144096357424892,3.186962366104126,371.2532716039991,138.0104827330606,25.5859375,3.505089824412553
1940233N19087,1940-08-25 03:00:00,0.0325110194300149,2.3462955951690674,370.2835313617068,136.88014658371424,60.7734375,5.241358100442576
1940233N19087,1940-08-25 06:00:00,0.0418367405467303,1.7843987941741943,361.559312585653,134.51817656201342,77.7421875,7.358392736590837
1940233N19087,1940-08-25 09:00:00,0.003937959067708,1.8470635414123533,365.9259393133704,136.33451855600947,36.1015625,5.976946729145075
1940233N19087,1940-08-25 12:00:00,-0.0192977093878046,2.4674558639526367,304.2276085998207,122.73696300950228,-9.75,1.9912850096130983
1940233N19087,1940-08-25 15:00:00,0.0124254430046166,2.7326128482818604,312.74093136040057,126.68554828543722,3.28125,-0.2299182495143181
1940233N19087,1940-08-25 18:00:00,0.0177895466944371,3.1921188831329346,323.485667942563,127.70927869920604,-7.1328125,2.275558399139304
1940239N22090,1940-08-26 03:00:00,0.0052999614749604,2.132853746414185,273.6765078263467,251.49147526401504,-47.375,2.051757666245334
1940239N22090,1940-08-26 06:00:00,0.0104325904337116,2.6784021854400635,250.2718376424311,262.7842922840359,-21.4140625,0.3024059156585679
1940239N22090,1940-08-26 09:00:00,-0.0301626573026173,2.9327895641326904,268.7866294664038,251.1236357004872,-16.7578125,-2.3984580050612703
1940239N22090,1940-08-26 12:00:00,-0.0007391956040006,3.314574241638184,219.583039881094,261.6504169928384,-29.5234375,1.3813552984047384
1940239N22090,1940-08-26 15:00:00,-0.0069364736114578,3.5823535919189453,197.28038621745057,276.82631549016907,-36.671875,-1.3758631691251288
1940239N22090,1940-08-26 18:00:00,-0.0236660773694944,3.647893667221069,201.05500180020323,293.11390356897385,-58.3125,-3.5860924730613046
1940239N22090,1940-08-26 21:00:00,-0.0242833273600859,3.5960230827331543,283.34357000318414,239.753948711228,-74.953125,-3.1855668458163926
1940239N22090,1940-08-27 00:00:00,-0.0214297073580454,3.4745538234710693,158.57358356241662,258.13367153845337,-69.390625,-2.811038279034843
1940239N22090,1940-08-27 03:00:00,0.0094884094182596,3.017741441726685,211.46352274893067,242.08628700807463,-81.5625,0.4408896694522894
1940239N22090,1940-08-27 06:00:00,0.0301168246253415,3.3071110248565674,186.72819445703675,233.7205249052323,-66.78125,4.277175601763709
1940239N22090,1940-08-27 09:00:00,0.0294882233348304,3.733920335769653,87.67005347240418,273.7966347079248,-92.1953125,0.6641411119276164
1940239N22090,1940-08-27 12:00:00,-0.0038599615862301,3.7295236587524414,168.58255738103324,333.07422577088096,-90.296875,-2.273481640008283
1940239N22090,1940-08-27 15:00:00,0.0106446800298763,3.583616256713867,139.77051107729488,227.64115538189407,-83.2421875,-0.1487739724544425
1940239N22090,1940-08-27 18:00:00,-0.0155828342580357,3.04565978050232,83.45201350284201,233.28357672842645,-86.59375,-2.151862633683354
1940239N22090,1940-08-27 21:00:00,-0.0423076963415574,2.6497013568878174,83.13023364290554,209.6836577342576,-77.7109375,-2.108568241953765
1940239N22090,1940-08-28 00:00:00,-0.0270771718368561,2.240518569946289,63.54088593587827,209.0147980779834,-80.9921875,-3.2373893826728093
1940239N22090,1940-08-28 03:00:00,-0.0066367121078796,2.2368199825286865,93.18490855732492,146.54840018987022,-61.78125,1.085170553098347
1940239N22090,1940-08-28 06:00:00,-0.0020521012969856,2.1372740268707275,288.0162377502176,304.5148464313921,-40.03125,-1.170404340971162
1940239N22090,1940-08-28 09:00:00,-0.0338769971080198,1.7019429206848145,269.09864546818443,304.35001294752544,-40.984375,-5.586103387787148
1940239N22090,1940-08-28 12:00:00,-0.0161854080806999,1.2737303972244265,184.7928300657277,319.0204459062003,-45.6484375,-1.5995937173267052
1940239N22090,1940-08-28 15:00:00,-0.0083171396447842,1.3907349109649658,166.42300589092466,320.420520681803,23.28125,-0.1357842699695624
1940239N22090,1940-08-28 18:00:00,-0.0300003033395879,1.7548657655715942,148.78432958180824,333.8770845598173,37.921875,-2.656502712383407
1940239N22090,1940-08-28 21:00:00,-0.0148164664871919,1.704408884048462,196.24076167961763,320.1590128447884,34.0625,-3.1344874408219106
1940239N22090,1940-08-29 00:00:00,-0.0206071090100355,2.209331750869751,371.2532716039982,138.0104827330607,-13.3359375,-3.044958504133193
1940239N22090,1940-08-29 03:00:00,-0.0427565222000673,2.415524244308472,76.25089421631846,36.58067369897492,-29.328125,-7.046854475918664
1940239N22090,1940-08-29 06:00:00,-0.0382498621197871,2.0500853061676025,90.88621008516046,56.43993356091016,-63.9453125,-5.081752332426044
1940239N22090,1940-08-29 09:00:00,-0.0315560155910949,1.323526382446289,190.07632088203405,72.61701408370635,5.4765625,-7.407293112955882
1940239N22090,1940-08-29 12:00:00,-0.0078280300608441,0.7013088464736938,163.0947803826411,67.66170633996512,-28.484375,-1.0738960551111951
1940239N22090,1940-08-29 15:00:00,-0.0019346360884009,0.940118968486786,59.738480257234926,49.25189197176758,-49.0,-0.8826911504431649
1940239N22090,1940-08-29 18:00:00,-0.0139403881542339,1.0949746370315552,166.28073971343906,89.65132014061948,-81.9375,-1.3670054746397184
1940259N17087,1940-09-15 03:00:00,0.0268436739928636,2.1182010173797607,271.08632629407794,349.94596850106547,-38.9921875,1.4361029740980165
1940259N17087,1940-09-15 06:00:00,-0.0121684696311054,1.968969464302063,295.5605947539569,334.7235546097363,-24.1171875,-3.3072823903175568
1940259N17087,1940-09-15 09:00:00,-0.0255084458418014,1.77384614944458,295.5605947539569,334.7235546097363,13.5625,-4.87936379870132
1940259N17087,1940-09-15 12:00:00,-0.0557108395456098,1.5562186241149902,321.87831592300654,326.2593142345415,-19.765625,-8.997947294279328
1940259N17087,1940-09-15 15:00:00,-0.0689882274719267,1.5613765716552734,321.87831592300654,326.2593142345415,-8.0859375,-8.980494235428367
1940259N17087,1940-09-15 18:00:00,-0.0136266561202369,1.7159702777862549,303.0932793763391,314.49352484549905,-6.8203125,-4.645852690546008
1940259N17087,1940-09-15 21:00:00,-0.0672155504917856,1.8510780334472656,275.7760461467691,297.9608146575431,-24.8046875,-11.081964634812504
1940259N17087,1940-09-16 00:00:00,-0.0704472882260353,2.201531410217285,255.12021702341644,286.78999117400843,-40.375,-9.440154026584777
1940259N17087,1940-09-16 03:00:00,0.0037010166882906,2.175877809524536,290.0494254375579,294.1027216522467,-18.1328125,-0.4922822215159748
1940259N17087,1940-09-16 06:00:00,-0.0130770450999991,2.1153111457824707,310.25793892159726,301.6810198058974,-54.2265625,-2.812292693302666
1940259N17087,1940-09-16 09:00:00,-0.004951005519759,2.2022883892059326,260.52208417730463,270.3582052541904,-58.296875,-1.4842139721415002
